"DT_RUN","LB_EVENT","TS_START","TS_END","NB_ROW"
"2021-09-08",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-09-08 06:00:00","2021-09-08 06:00:00",0
"2021-09-09",AGG_MATCH_DAILY,"2021-09-09 01:00:00","2021-09-09 01:00:01",0
"2021-09-09",AGG_MATCHs_UPDATES,"2021-09-09 13:00:00","2021-09-09 13:00:02",0
"2021-09-09",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-09-09 06:00:00","2021-09-09 06:00:00",0
"2021-09-10",AGG_MATCH_DAILY,"2021-09-10 01:00:00","2021-09-10 01:00:01",0
"2021-09-10",AGG_MATCHs_UPDATES,"2021-09-10 13:00:00","2021-09-10 13:00:02",0
"2021-09-10",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-09-10 06:00:00","2021-09-10 06:00:00",0
"2021-09-11",AGG_MATCH_DAILY,"2021-09-11 01:00:00","2021-09-11 01:00:01",0
"2021-09-11",AGG_MATCHs_UPDATES,"2021-09-11 13:00:00","2021-09-11 13:00:02",0
"2021-09-11",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-09-11 06:00:00","2021-09-11 06:00:00",0
"2021-09-12",AGG_MATCH_DAILY,"2021-09-12 01:00:00","2021-09-12 01:00:01",0
"2021-09-12",AGG_MATCHs_UPDATES,"2021-09-12 13:00:00","2021-09-12 13:00:02",0
"2021-09-12",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-09-12 06:00:00","2021-09-12 06:00:00",0
"2021-09-13",AGG_MATCH_DAILY,"2021-09-13 01:00:00","2021-09-13 01:00:01",0
"2021-09-13",AGG_MATCHs_UPDATES,"2021-09-13 13:00:00","2021-09-13 13:00:02",0
"2021-09-13",DIM_JOUEUR_UPDATES,"2021-09-13 00:20:00","2021-09-13 00:20:02",0
"2021-09-13",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-09-13 06:00:00","2021-09-13 06:00:00",0
"2021-09-14",AGG_MATCH_DAILY,"2021-09-14 01:00:01","2021-09-14 01:00:01",0
"2021-09-14",AGG_MATCHs_UPDATES,"2021-09-14 13:00:01","2021-09-14 13:00:02",0
"2021-09-14",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-09-14 06:00:00","2021-09-14 06:00:01",0
"2021-09-15",AGG_MATCH_DAILY,"2021-09-15 01:00:00","2021-09-15 01:00:00",0
"2021-09-15",AGG_MATCHs_UPDATES,"2021-09-15 13:00:01","2021-09-15 13:00:02",0
"2021-09-15",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-09-15 06:00:01","2021-09-15 06:00:01",0
"2021-09-16",AGG_MATCH_DAILY,"2021-09-16 01:00:01","2021-09-16 01:00:01",0
"2021-09-16",AGG_MATCHs_UPDATES,"2021-09-16 13:00:01","2021-09-16 13:00:02",0
"2021-09-16",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-09-16 06:00:01","2021-09-16 06:00:01",0
"2021-09-17",AGG_MATCH_DAILY,"2021-09-17 01:00:01","2021-09-17 01:00:01",0
"2021-09-17",AGG_MATCHs_UPDATES,"2021-09-17 13:00:01","2021-09-17 13:00:03",0
"2021-09-17",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-09-17 06:00:00","2021-09-17 06:00:01",0
"2021-09-18",AGG_MATCH_DAILY,"2021-09-18 01:00:01","2021-09-18 01:00:01",0
"2021-09-18",AGG_MATCHs_UPDATES,"2021-09-18 13:00:01","2021-09-18 13:00:04",0
"2021-09-18",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-09-18 06:00:00","2021-09-18 06:00:01",0
"2021-09-19",AGG_MATCH_DAILY,"2021-09-19 01:00:01","2021-09-19 01:00:01",0
"2021-09-19",AGG_MATCHs_UPDATES,"2021-09-19 13:00:01","2021-09-19 13:00:04",0
"2021-09-19",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-09-19 06:00:00","2021-09-19 06:00:01",0
"2021-09-20",AGG_MATCH_DAILY,"2021-09-20 01:00:01","2021-09-20 01:00:01",0
"2021-09-20",AGG_MATCHs_UPDATES,"2021-09-20 13:00:01","2021-09-20 13:00:03",0
"2021-09-20",DIM_JOUEUR_UPDATES,"2021-09-20 00:20:00","2021-09-20 00:20:02",0
"2021-09-20",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-09-20 06:00:01","2021-09-20 06:00:01",0
"2021-09-21",AGG_MATCH_DAILY,"2021-09-21 01:00:01","2021-09-21 01:00:01",0
"2021-09-21",AGG_MATCHs_UPDATES,"2021-09-21 13:00:01","2021-09-21 13:00:03",0
"2021-09-21",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-09-21 06:00:00","2021-09-21 06:00:01",0
"2021-09-22",AGG_MATCH_DAILY,"2021-09-22 01:00:01","2021-09-22 01:00:01",0
"2021-09-22",AGG_MATCHs_UPDATES,"2021-09-22 13:00:02","2021-09-22 13:00:04",0
"2021-09-22",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-09-22 06:00:00","2021-09-22 06:00:01",0
"2021-09-23",AGG_MATCH_DAILY,"2021-09-23 01:00:01","2021-09-23 01:00:02",0
"2021-09-23",AGG_MATCHs_UPDATES,"2021-09-23 13:00:01","2021-09-23 13:00:04",0
"2021-09-23",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-09-23 06:00:00","2021-09-23 06:00:01",0
"2021-09-24",AGG_MATCH_DAILY,"2021-09-24 01:00:01","2021-09-24 01:00:02",0
"2021-09-24",AGG_MATCHs_UPDATES,"2021-09-24 13:00:01","2021-09-24 13:00:03",0
"2021-09-24",DIM_SAISON_UPDATE_IS_ACTIVE,"2021-09-24 06:00:01","2021-09-24 06:00:01",0
