"CD_COMPETITION","CD_SAISON","CD_JOURNEE","LB_JOURNEE","CD_MATCH","ID_MATCH_LOCAL","DT_MATCH","TS_MATCH","LB_MATCH","CD_CLUB_DOMICILE","CD_CLUB_EXTERIEUR","LB_SALLE","LB_ARBITRE_1","LB_ARBITRE_2","LB_DELEGUE","NB_SCORE_DOMICILE","NB_SCORE_EXTERIEUR","LB_RESUME_VIDEO_URL","LB_STAT_URL","LB_REPLAY_URL","TS_INSERT","TS_UPDATE"
FR-1-H,FR-1-H_28,FR-1-H_28_35,J11,FR-1-H_28_35_3390,3390,"2016-12-07","2016-12-07 20:00:00",AIX x SARAN,FR_PAUC_13100,FR_SLHB_45770,COMPLEXE SPORTIF DU VAL DE L'ARC - AIX-EN-PROVENCE,CHARLOTTE BONAVENTURA,JULIE BONAVENTURA,GÉRARD BARO,27,30,https://www.lnh.fr/lidl-starligue/fanzone/videos/2016-12-08/lidl-starligue-16-17-resume-aix-saran-j11,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j11/aix/saran,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_35,J11,FR-1-H_28_35_3391,3391,"2016-12-07","2016-12-07 20:00:00",CESSON-RENNES x NIMES,FR_CRMHB_35510,FR_USAMNG_30918,PALAIS DES SPORTS DE LA VALETTE - CESSON-SÉVIGNÉ,JEAN-PATRICK ANICET,FRÉDÉRIC FERRANDIER,YANNICK PETIT,24,24,https://www.lnh.fr/lidl-starligue/fanzone/videos/2016-12-08/lidl-starligue-16-17-resume-cesson-rennes-nimes-j11,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j11/cesson-rennes/nimes,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_35,J11,FR-1-H_28_35_3392,3392,"2016-12-07","2016-12-07 20:30:00",CRETEIL x IVRY,FR_USCHB_94000,FR_USIHB_94200,PALAIS DES SPORTS R.OUBRON - CRÉTEIL,THIERRY DENTZ,DENIS REIBEL,ALAIN DESSERTENNE,29,29,https://www.lnh.fr/lidl-starligue/fanzone/videos/2016-12-09/lidl-starligue-16-17-resume-creteil-ivry-j11,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j11/creteil/ivry,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_35,J11,FR-1-H_28_35_3393,3393,"2016-12-07","2016-12-07 20:00:00",DUNKERQUE x NANTES,FR_DHBGL_59140,FR_HBCN_44200,STADES DES FLANDRES - DUNKERQUE,SAÏD BOUNOUARA,KHALID SAMI,CHRISTIAN LUX,26,34,https://www.lnh.fr/lidl-starligue/fanzone/videos/2016-12-08/lidl-starligue-16-17-resume-dunkerque-nantes-j11,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j11/dunkerque/nantes,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_35,J11,FR-1-H_28_35_3394,3394,"2016-12-08","2016-12-08 20:45:00",PARIS x SAINT-RAPHAEL,FR_PSGHB_75016,FR_SRVHB_83700,SALLE PIERRE DE COUBERTIN - PARIS,THIERRY DENTZ,DENIS REIBEL,THIERRY GLORIEUX,28,24,https://www.lnh.fr/lidl-starligue/fanzone/videos/2016-12-09/lidl-starligue-16-17-resume-paris-saint-raphael-j11,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j11/paris/saint-raphael,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_35,J11,FR-1-H_28_35_3395,3395,"2016-12-07","2016-12-07 20:00:00",SELESTAT x MONTPELLIER,FR_SAHB_80262,FR_MHB_34000,CENTRE SPORTIF INTERCOMMUNAL - SÉLESTAT,JEAN-FRANÇOIS BOURGEOIS,JEAN-PIERRE MORENO,FRÉDÉRIC GARCIA,27,34,https://www.lnh.fr/lidl-starligue/fanzone/videos/2016-12-08/lidl-starligue-16-17-resume-selestat-montpellier-j11,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j11/selestat/montpellier,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_35,J11,FR-1-H_28_35_3396,3396,"2016-12-07","2016-12-07 20:45:00",TOULOUSE x CHAMBERY,FR_FTHB_31000,FR_CSMBHB_73000,PALAIS DES SPORTS A. BROUAT - TOULOUSE,STEVANN PICHON,LAURENT REVERET,JEAN-PHILIPPE DUBEDOUT,30,28,https://www.lnh.fr/lidl-starligue/fanzone/videos/2016-12-09/lidl-starligue-16-17-resume-toulouse-chambery-j11,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j11/toulouse/chambery,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_36,J12,FR-1-H_28_36_3397,3397,"2016-12-14","2016-12-14 20:15:00",CHAMBERY x NIMES,FR_CSMBHB_73000,FR_USAMNG_30918,LE PHARE - CHAMBÉRY MÉTROPOLE - CHAMBÉRY,MOURAD BOUNOUARA,RICHARD THOBIE,JEAN-YVES RENON,17,22,https://www.lnh.fr/lidl-starligue/fanzone/videos/2016-12-15/lidl-starligue-16-17-resume-chambery-nimes-j12,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j12/chambery/nimes,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_36,J12,FR-1-H_28_36_3398,3398,"2016-12-14","2016-12-14 20:00:00",DUNKERQUE x TOULOUSE,FR_DHBGL_59140,FR_FTHB_31000,STADES DES FLANDRES - DUNKERQUE,KARIM GASMI,RAOUF GASMI,JEAN-CLAUDE DENIS,24,24,https://www.lnh.fr/lidl-starligue/fanzone/videos/2016-12-15/lidl-starligue-16-17-resume-dunkerque-toulouse-j12,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j12/dunkerque/toulouse,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_36,J12,FR-1-H_28_36_3399,3399,"2016-12-14","2016-12-14 20:00:00",IVRY x SELESTAT,FR_USIHB_94200,FR_SAHB_80262,GYMNASE AUGUSTE DELAUNE - IVRY-SUR-SEINE,DAVID CHRISTMANN,THOMAS ILTIS,PATRICK THUILLIER,27,22,https://www.lnh.fr/lidl-starligue/fanzone/videos/2016-12-15/lidl-starligue-16-17-resume-ivry-selestat-j12,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j12/ivry/selestat,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_36,J12,FR-1-H_28_36_3400,3400,"2016-12-15","2016-12-15 20:45:00",MONTPELLIER x NANTES,FR_MHB_34000,FR_HBCN_44200,PALAIS DES SPORTS RENÉ BOUGNOL - MONTPELLIER,CHARLOTTE BONAVENTURA,JULIE BONAVENTURA,JEAN-PHILIPPE DUBEDOUT,25,26,https://www.lnh.fr/lidl-starligue/fanzone/videos/2016-12-16/lidl-starligue-16-17-resume-montpellier-nantes-j12,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j12/montpellier/nantes,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_36,J12,FR-1-H_28_36_3401,3401,"2016-12-14","2016-12-14 20:45:00",PARIS x CRETEIL,FR_PSGHB_75016,FR_USCHB_94000,SALLE PIERRE DE COUBERTIN - PARIS,JÉRÔME ROLLAND,NON RENSEIGNÉ,ROBERT DUJARDIN,39,32,https://www.lnh.fr/lidl-starligue/fanzone/videos/2016-12-16/lidl-starligue-16-17-resume-paris-creteil-j12,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j12/paris/creteil,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_36,J12,FR-1-H_28_36_3402,3402,"2016-12-14","2016-12-14 20:45:00",SAINT-RAPHAEL x AIX,FR_SRVHB_83700,FR_PAUC_13100,PALAIS DES SPORTS J-F. KRAKOWSKI - SAINT-RAPHAËL,CLÉMENT BADER,LOÏC WEBER,BORISLAV GOLIC,31,29,https://www.lnh.fr/lidl-starligue/fanzone/videos/2016-12-16/lidl-starligue-16-17-resume-saint-raphael-aix-j12,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j12/saint-raphael/aix,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_36,J12,FR-1-H_28_36_3403,3403,"2016-12-14","2016-12-14 20:00:00",SARAN x CESSON-RENNES,FR_SLHB_45770,FR_CRMHB_35510,HALLE DES SPORTS DU BOIS JOLY - SARAN,STEVANN PICHON,DAMIEN BLANCHET,CHRISTIAN LUX,30,26,https://www.lnh.fr/lidl-starligue/fanzone/videos/2016-12-15/lidl-starligue-16-17-resume-saran-cesson-rennes-j12,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j12/saran/cesson-rennes,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_37,J13,FR-1-H_28_37_3404,3404,"2016-12-21","2016-12-21 20:00:00",CESSON-RENNES x AIX,FR_CRMHB_35510,FR_PAUC_13100,PALAIS DES SPORTS DE LA VALETTE - CESSON-SÉVIGNÉ,THIERRY DENTZ,DENIS REIBEL,RAYMOND LEGRAND,31,34,https://www.lnh.fr/lidl-starligue/fanzone/videos/2016-12-22/lidl-starligue-16-17-resume-cesson-rennes-aix-j13,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j13/cesson-rennes/aix,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_37,J13,FR-1-H_28_37_3405,3405,"2016-12-21","2016-12-21 20:00:00",CRETEIL x SARAN,FR_USCHB_94000,FR_SLHB_45770,PALAIS DES SPORTS R.OUBRON - CRÉTEIL,MOURAD BOUNOUARA,RICHARD THOBIE,CHRISTIAN LELARGE,35,36,https://www.lnh.fr/lidl-starligue/fanzone/videos/2016-12-22/lidl-starligue-16-17-resume-creteil-saran-j13,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j13/creteil/saran,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_37,J13,FR-1-H_28_37_3406,3406,"2016-12-21","2016-12-21 20:45:00",MONTPELLIER x CHAMBERY,FR_MHB_34000,FR_CSMBHB_73000,SUD DE FRANCE ARENA - PÉROLS,SAÏD BOUNOUARA,KHALID SAMI,MICHEL CAILLET,29,25,https://www.lnh.fr/lidl-starligue/fanzone/videos/2016-12-23/lidl-starligue-16-17-resume-montpellier-chambery-j13,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j13/montpellier/chambery,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_37,J13,FR-1-H_28_37_3407,3407,"2016-12-22","2016-12-22 20:45:00",NANTES x PARIS,FR_HBCN_44200,FR_PSGHB_75016,HALLE XXL DE LA BEAUJOIRE - NANTES,THIERRY DENTZ,DENIS REIBEL,HERVÉ VIGOR,37,31,https://www.lnh.fr/lidl-starligue/fanzone/videos/2016-12-23/lidl-starligue-16-17-resume-nantes-paris-j13,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j13/nantes/paris,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_37,J13,FR-1-H_28_37_3408,3408,"2016-12-21","2016-12-21 20:00:00",SELESTAT x DUNKERQUE,FR_SAHB_80262,FR_DHBGL_59140,CENTRE SPORTIF INTERCOMMUNAL - SÉLESTAT,ANNE-LAURE PARADIS,ELODIE TOURNANT,THIERRY KEGLER,24,26,https://www.lnh.fr/lidl-starligue/fanzone/videos/2016-12-22/lidl-starligue-16-17-resume-selestat-dunkerque-j13,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j13/selestat/dunkerque,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_37,J13,FR-1-H_28_37_3409,3409,"2016-12-21","2016-12-21 20:00:00",NIMES x SAINT-RAPHAEL,FR_USAMNG_30918,FR_SRVHB_83700,LE PARNASSE - NÎMES,STEVANN PICHON,LAURENT REVERET,GÉRARD BARO,26,28,https://www.lnh.fr/lidl-starligue/fanzone/videos/2016-12-22/lidl-starligue-16-17-resume-nimes-saint-raphael-j13,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j13/nimes/saint-raphael,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_37,J13,FR-1-H_28_37_3410,3410,"2016-12-21","2016-12-21 20:00:00",TOULOUSE x IVRY,FR_FTHB_31000,FR_USIHB_94200,PALAIS DES SPORTS A. BROUAT - TOULOUSE,JEAN-FRANÇOIS BOURGEOIS,JEAN-PIERRE MORENO,JEAN-PHILIPPE DUBEDOUT,28,27,https://www.lnh.fr/lidl-starligue/fanzone/videos/2016-12-23/lidl-starligue-16-17-resume-toulouse-ivry-j13,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j13/toulouse/ivry,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_38,J14,FR-1-H_28_38_3411,3411,"2017-02-08","2017-02-08 20:00:00",AIX x NANTES,FR_PAUC_13100,FR_HBCN_44200,COMPLEXE SPORTIF DU VAL DE L'ARC - AIX-EN-PROVENCE,OLIVIER BUY,SÉBASTIEN DUCLOS,HERVÉ RIGAL,33,38,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-02-09/lidl-starligue-16-17-resume-aix-nantes-j14,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j14/aix/nantes,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_38,J14,FR-1-H_28_38_3412,3412,"2017-02-08","2017-02-08 20:45:00",CHAMBERY x CESSON-RENNES,FR_CSMBHB_73000,FR_CRMHB_35510,LE PHARE - CHAMBÉRY MÉTROPOLE - CHAMBÉRY,DENIS REIBEL,THIERRY DENTZ,THIERRY BOTTI,27,25,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-02-10/lidl-starligue-16-17-resume-chambery-cesson-rennes-j14,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j14/chambery/cesson-rennes,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_38,J14,FR-1-H_28_38_3413,3413,"2017-02-09","2017-02-09 20:45:00",DUNKERQUE x MONTPELLIER,FR_DHBGL_59140,FR_MHB_34000,STADES DES FLANDRES - DUNKERQUE,STEVANN PICHON,LAURENT REVERET,DENIS COQUIN,26,31,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-02-10/lidl-starligue-16-17-resume-dunkerque-montpellier-j14,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j14/dunkerque/montpellier,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_38,J14,FR-1-H_28_38_3414,3414,"2017-02-08","2017-02-08 20:00:00",IVRY x CRETEIL,FR_USIHB_94200,FR_USCHB_94000,GYMNASE AUGUSTE DELAUNE - IVRY-SUR-SEINE,CHARLOTTE BONAVENTURA,JULIE BONAVENTURA,HERVÉ VIGOR,27,28,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-02-09/lidl-starligue-16-17-resume-ivry-creteil-j14,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j14/ivry/creteil,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_38,J14,FR-1-H_28_38_3415,3415,"2017-02-08","2017-02-08 20:45:00",PARIS x NIMES,FR_PSGHB_75016,FR_USAMNG_30918,SALLE PIERRE DE COUBERTIN - PARIS,KARIM GASMI,RAOUF GASMI,ROBERT DUJARDIN,37,23,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-02-10/lidl-starligue-16-17-resume-paris-nimes-j14,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j14/paris/nimes,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_38,J14,FR-1-H_28_38_3416,3416,"2017-02-08","2017-02-08 20:00:00",SAINT-RAPHAEL x SELESTAT,FR_SRVHB_83700,FR_SAHB_80262,PALAIS DES SPORTS J-F. KRAKOWSKI - SAINT-RAPHAËL,NON RENSEIGNÉ,JÉRÔME ROLLAND,ROGER BADALASSI,25,18,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-02-09/lidl-starligue-16-17-resume-saint-raphael-selestat-j14,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j14/saint-raphael/selestat,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_38,J14,FR-1-H_28_38_3417,3417,"2017-02-08","2017-02-08 20:00:00",SARAN x TOULOUSE,FR_SLHB_45770,FR_FTHB_31000,HALLE DES SPORTS DU BOIS JOLY - SARAN,CLÉMENT BADER,LOÏC WEBER,JEAN-YVES RENON,28,29,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-02-09/lidl-starligue-16-17-resume-saran-toulouse-j14,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j14/saran/toulouse,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_39,J15,FR-1-H_28_39_3418,3418,"2017-02-15","2017-02-15 20:45:00",AIX x SAINT-RAPHAEL,FR_PAUC_13100,FR_SRVHB_83700,COMPLEXE SPORTIF DU VAL DE L'ARC - AIX-EN-PROVENCE,CHARLOTTE BONAVENTURA,JULIE BONAVENTURA,MICHEL CAILLET,29,29,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-02-17/lidl-starligue-16-17-aix-saint-raphael-j15,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j15/aix/saint-raphael,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_39,J15,FR-1-H_28_39_3419,3419,"2017-02-15","2017-02-15 20:00:00",IVRY x CHAMBERY,FR_USIHB_94200,FR_CSMBHB_73000,GYMNASE AUGUSTE DELAUNE - IVRY-SUR-SEINE,OLIVIER BUY,SÉBASTIEN DUCLOS,CHRISTIAN LUX,27,24,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-02-16/lidl-starligue-16-17-ivry-chambery-j15,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j15/ivry/chambery,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_39,J15,FR-1-H_28_39_3420,3420,"2017-02-15","2017-02-15 20:00:00",MONTPELLIER x CRETEIL,FR_MHB_34000,FR_USCHB_94000,PALAIS DES SPORTS RENÉ BOUGNOL - MONTPELLIER,KARIM GASMI,RAOUF GASMI,JEAN-YVES RENON,35,27,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-02-16/lidl-starligue-16-17-montpellier-creteil-j15,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j15/montpellier/creteil,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_39,J15,FR-1-H_28_39_3421,3421,"2017-02-16","2017-02-16 20:45:00",NANTES x DUNKERQUE,FR_HBCN_44200,FR_DHBGL_59140,SALLE DE LA TROCARDIÈRE - REZÉ,CLÉMENT BADER,LOÏC WEBER,RAYMOND LEGRAND,27,23,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-02-17/lidl-starligue-16-17-nantes-dunkerque-j15,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j15/nantes/dunkerque,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_39,J15,FR-1-H_28_39_3422,3422,"2017-02-15","2017-02-15 20:00:00",SELESTAT x PARIS,FR_SAHB_80262,FR_PSGHB_75016,CENTRE SPORTIF INTERCOMMUNAL - SÉLESTAT,DAMIEN BLANCHET,MICHAËL  FITOUSSI,THIERRY KEGLER,19,32,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-02-16/lidl-starligue-16-17-selestat-paris-j15,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j15/selestat/paris,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_39,J15,FR-1-H_28_39_3423,3423,"2017-02-15","2017-02-15 20:00:00",NIMES x SARAN,FR_USAMNG_30918,FR_SLHB_45770,LE PARNASSE - NÎMES,THIERRY DENTZ,DENIS REIBEL,HERVÉ RIGAL,25,28,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-02-16/lidl-starligue-16-17-nimes-saran-j15,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j15/nimes/saran,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_39,J15,FR-1-H_28_39_3424,3424,"2017-02-15","2017-02-15 20:00:00",TOULOUSE x CESSON-RENNES,FR_FTHB_31000,FR_CRMHB_35510,PALAIS DES SPORTS A. BROUAT - TOULOUSE,STEVANN PICHON,LAURENT REVERET,GILLES LAMUDE,35,31,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-02-16/lidl-starligue-16-17-toulouse-cesson-rennes-j15,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j15/toulouse/cesson-rennes,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_40,J16,FR-1-H_28_40_3425,3425,"2017-03-01","2017-03-01 20:00:00",CESSON-RENNES x IVRY,FR_CRMHB_35510,FR_USIHB_94200,PALAIS DES SPORTS DE LA VALETTE - CESSON-SÉVIGNÉ,SAÏD BOUNOUARA,KHALID SAMI,RAYMOND LEGRAND,31,26,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-03-02/lidl-starligue-16-17-resume-cesson-rennes-ivry-j16,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j16/cesson-rennes/ivry,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_40,J16,FR-1-H_28_40_3426,3426,"2017-03-01","2017-03-01 20:45:00",CHAMBERY x MONTPELLIER,FR_CSMBHB_73000,FR_MHB_34000,LE PHARE - CHAMBÉRY MÉTROPOLE - CHAMBÉRY,SAÏD BOUNOUARA,RICHARD THOBIE,THIERRY BOTTI,33,30,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-03-02/lidl-starligue-16-17-resume-chambery-montpellier-j16,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j16/chambery/montpellier,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_40,J16,FR-1-H_28_40_3427,3427,"2017-03-01","2017-03-01 20:30:00",CRETEIL x PARIS,FR_USCHB_94000,FR_PSGHB_75016,PALAIS DES SPORTS R.OUBRON - CRÉTEIL,JEAN-FRANÇOIS BOURGEOIS,JEAN-PIERRE MORENO,HERVÉ VIGOR,28,29,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-03-02/lidl-starligue-16-17-resume-creteil-paris-j16,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j16/creteil/paris,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_40,J16,FR-1-H_28_40_3428,3428,"2017-03-01","2017-03-01 20:00:00",DUNKERQUE x SELESTAT,FR_DHBGL_59140,FR_SAHB_80262,STADES DES FLANDRES - DUNKERQUE,JEAN-PATRICK ANICET,FRÉDÉRIC FERRANDIER,YANNICK PETIT,29,21,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-03-02/lidl-starligue-16-17-resume-dunkerque-selestat-j16,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j16/dunkerque/selestat,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_40,J16,FR-1-H_28_40_3429,3429,"2017-03-02","2017-03-02 20:45:00",SAINT-RAPHAEL x NIMES,FR_SRVHB_83700,FR_USAMNG_30918,PALAIS DES SPORTS J-F. KRAKOWSKI - SAINT-RAPHAËL,SÉBASTIEN DUCLOS,OLIVIER BUY,ROGER BADALASSI,29,25,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-03-03/lidl-starligue-16-17-resume-saint-raphael-nimes-j16,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j16/saint-raphael/nimes,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_40,J16,FR-1-H_28_40_3430,3430,"2017-03-01","2017-03-01 20:00:00",SARAN x AIX,FR_SLHB_45770,FR_PAUC_13100,HALLE DES SPORTS DU BOIS JOLY - SARAN,KARIM GASMI,RAOUF GASMI,CHRISTIAN LELARGE,26,28,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-03-02/lidl-starligue-16-17-resume-saran-aix-j16,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j16/saran/aix,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_40,J16,FR-1-H_28_40_3431,3431,"2017-03-01","2017-03-01 20:00:00",TOULOUSE x NANTES,FR_FTHB_31000,FR_HBCN_44200,PALAIS DES SPORTS A. BROUAT - TOULOUSE,THIERRY DENTZ,DENIS REIBEL,JEAN-PHILIPPE DUBEDOUT,24,30,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-03-02/lidl-starligue-16-17-resume-toulouse-nantes-j16,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j16/toulouse/nantes,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_41,J17,FR-1-H_28_41_3432,3432,"2017-03-08","2017-03-08 20:00:00",AIX x SELESTAT,FR_PAUC_13100,FR_SAHB_80262,COMPLEXE SPORTIF DU VAL DE L'ARC - AIX-EN-PROVENCE,MOURAD BOUNOUARA,RICHARD THOBIE,HERVÉ RIGAL,33,28,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-03-09/lidl-starligue-16-17-resume-aix-selestat-j17,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j17/aix/selestat,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_41,J17,FR-1-H_28_41_3433,3433,"2017-03-09","2017-03-09 20:45:00",CHAMBERY x TOULOUSE,FR_CSMBHB_73000,FR_FTHB_31000,LE PHARE - CHAMBÉRY MÉTROPOLE - CHAMBÉRY,SAÏD BOUNOUARA,KHALID SAMI,DENIS COQUIN,30,29,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-03-10/lidl-starligue-16-17-resume-chambery-toulouse-j17,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j17/chambery/toulouse,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_41,J17,FR-1-H_28_41_3434,3434,"2017-03-08","2017-03-08 20:00:00",IVRY x SARAN,FR_USIHB_94200,FR_SLHB_45770,GYMNASE AUGUSTE DELAUNE - IVRY-SUR-SEINE,JEAN-FRANÇOIS BOURGEOIS,JEAN-PIERRE MORENO,ROBERT DUJARDIN,35,31,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-03-09/lidl-starligue-16-17-resume-ivry-saran-j17,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j17/ivry/saran,"","2021-02-08 17:36:06",
FR-1-H,FR-1-H_28,FR-1-H_28_41,J17,FR-1-H_28_41_3435,3435,"2017-03-08","2017-03-08 20:45:00",MONTPELLIER x SAINT-RAPHAEL,FR_MHB_34000,FR_SRVHB_83700,PALAIS DES SPORTS RENÉ BOUGNOL - MONTPELLIER,STEVANN PICHON,LAURENT REVERET,THIERRY BOTTI,33,25,https://www.lnh.fr/lidl-starligue/fanzone/videos/2017-03-10/lidl-starligue-16-17-resume-montpellier-saint-raphael-j17,https://www.lnh.fr/lidl-starligue/calendriers/20162017/lsl/j17/montpellier/saint-raphael,"","2021-02-08 17:36:06",
