"CD_MATCH","id_tm_unique","Temps","CD_CLUB_TM","score_equipe_TM","score_autre_equipe_","indice_serie_avant_tm","diff_300s_avant_TM","diff_TM","diff_300s_apres_TM","evolution_score_avant","evolution_score","score_final_equipe_tm","score_final_autre_equipe","vainqueur_final"
"FR-1-H_24_33_1613",201,"19:33","FR_CSMBHB_73000",10,7,-1,3,3,4,0,1,31,27,"FR_CSMBHB_73000"
"FR-1-H_24_33_1613",202,"23:09","FR_DHBGL_59140",8,12,-1,-4,-4,-3,0,1,27,31,"FR_CSMBHB_73000"
"FR-1-H_24_33_1613",203,"38:26","FR_DHBGL_59140",17,21,-1,-4,-4,-5,0,-1,27,31,"FR_CSMBHB_73000"
"FR-1-H_24_33_1613",204,"52:46","FR_CSMBHB_73000",28,24,-2,4,4,4,0,0,31,27,"FR_CSMBHB_73000"
"FR-1-H_24_33_1613",205,"57:37","FR_DHBGL_59140",26,30,-2,-4,-4,-4,0,0,27,31,"FR_CSMBHB_73000"
"FR-1-H_24_33_1613",206,"58:46","FR_CSMBHB_73000",30,26,0,4,4,4,0,0,31,27,"FR_CSMBHB_73000"
"FR-1-H_24_33_1614",207,"20:33","FR_SAHB_80262",6,11,-2,-5,-5,-5,0,0,25,26,"FR_USIHB_94200"
"FR-1-H_24_33_1614",208,"29:35","FR_USIHB_94200",15,11,-1,4,4,3,0,-1,26,25,"FR_USIHB_94200"
"FR-1-H_24_33_1614",209,"44:56","FR_USIHB_94200",19,18,-2,1,1,3,0,2,26,25,"FR_USIHB_94200"
"FR-1-H_24_33_1615",210,"14:27","FR_PAUC_13100",6,10,-2,-4,-4,-4,0,0,32,36,"FR_MHB_34000"
"FR-1-H_24_33_1615",211,"23:17","FR_MHB_34000",15,11,-2,4,4,4,0,0,36,32,"FR_MHB_34000"
"FR-1-H_24_33_1615",212,"41:32","FR_PAUC_13100",20,27,-1,-7,-7,-5,0,2,32,36,"FR_MHB_34000"
"FR-1-H_24_33_1615",213,"55:50","FR_MHB_34000",34,30,-1,4,4,4,0,0,36,32,"FR_MHB_34000"
"FR-1-H_24_33_1615",214,"58:24","FR_PAUC_13100",31,35,-1,-4,-4,-4,0,0,32,36,"FR_MHB_34000"
"FR-1-H_24_33_1616",215,"18:52","FR_USCHB_94000",8,12,-3,-4,-4,-2,0,2,28,30,"FR_PSGHB_75016"
"FR-1-H_24_33_1616",216,"45:18","FR_PSGHB_75016",22,23,-2,-1,-1,-2,0,-1,30,28,"FR_PSGHB_75016"
"FR-1-H_24_33_1616",217,"51:41","FR_USCHB_94000",26,25,-2,1,1,0,0,-1,28,30,"FR_PSGHB_75016"
"FR-1-H_24_33_1616",218,"58:01","FR_USCHB_94000",28,29,-2,-1,-1,-2,0,-1,28,30,"FR_PSGHB_75016"
"FR-1-H_24_33_1617",219,"16:00","FR_FTHB_31000",7,5,-1,2,2,1,0,-1,23,24,"FR_HBCN_44200"
"FR-1-H_24_33_1617",220,"25:03","FR_HBCN_44200",10,10,-1,0,0,2,0,2,24,23,"FR_HBCN_44200"
"FR-1-H_24_33_1617",221,"47:33","FR_HBCN_44200",21,23,-4,-2,-2,-2,0,0,24,23,"FR_HBCN_44200"
"FR-1-H_24_33_1617",222,"58:18","FR_HBCN_44200",24,23,3,1,1,1,0,0,24,23,"FR_HBCN_44200"
"FR-1-H_24_33_1618",223,"46:42","FR_TFHB_93290",29,17,2,12,12,15,0,3,36,23,"FR_TFHB_93290"
"FR-1-H_24_34_1619",224,"11:01","FR_PAUC_13100",3,6,1,-3,-3,-2,0,1,27,26,"FR_PAUC_13100"
"FR-1-H_24_34_1619",225,"21:26","FR_CRMHB_35510",9,8,-3,1,1,0,0,-1,26,27,"FR_PAUC_13100"
"FR-1-H_24_34_1619",226,"43:14","FR_PAUC_13100",17,19,-2,-2,-2,-1,0,1,27,26,"FR_PAUC_13100"
"FR-1-H_24_34_1619",227,"49:25","FR_CRMHB_35510",22,21,-1,1,1,0,0,-1,26,27,"FR_PAUC_13100"
"FR-1-H_24_34_1619",228,"58:48","FR_CRMHB_35510",26,26,-1,0,0,-1,0,-1,26,27,"FR_PAUC_13100"
"FR-1-H_24_34_1620",229,"16:19","FR_USCHB_94000",4,8,-2,-4,-4,-2,0,2,26,24,"FR_USCHB_94000"
"FR-1-H_24_34_1620",230,"20:00","FR_TFHB_93290",8,6,-2,2,2,0,0,-2,24,26,"FR_USCHB_94000"
"FR-1-H_24_34_1620",231,"47:25","FR_USCHB_94000",18,20,-2,-2,-2,0,0,2,26,24,"FR_USCHB_94000"
"FR-1-H_24_34_1620",232,"51:55","FR_TFHB_93290",22,22,-2,0,0,0,0,0,24,26,"FR_USCHB_94000"
"FR-1-H_24_34_1620",233,"58:07","FR_TFHB_93290",24,25,-1,-1,-1,-2,0,-1,24,26,"FR_USCHB_94000"
"FR-1-H_24_34_1621",234,"16:30","FR_DHBGL_59140",6,8,-1,-2,-2,1,0,3,26,26,"Egalité"
"FR-1-H_24_34_1621",235,"18:45","FR_FTHB_31000",8,9,-3,-1,-1,-1,0,0,26,26,"Egalité"
"FR-1-H_24_34_1621",236,"34:02","FR_DHBGL_59140",15,17,-2,-2,-2,-2,0,0,26,26,"Egalité"
"FR-1-H_24_34_1621",237,"44:39","FR_FTHB_31000",23,19,-1,4,4,2,0,-2,26,26,"Egalité"
"FR-1-H_24_34_1621",238,"53:14","FR_FTHB_31000",24,24,-4,0,0,1,0,1,26,26,"Egalité"
"FR-1-H_24_34_1621",239,"59:27","FR_DHBGL_59140",25,26,1,-1,-1,0,0,1,26,26,"Egalité"
"FR-1-H_24_34_1622",240,"25:17","FR_MHB_34000",13,16,-3,-3,-3,-3,0,0,32,29,"FR_MHB_34000"
"FR-1-H_24_34_1622",241,"27:33","FR_HBCN_44200",18,15,-1,3,3,2,0,-1,29,32,"FR_MHB_34000"
"FR-1-H_24_34_1622",242,"43:21","FR_MHB_34000",23,24,-1,-1,-1,2,0,3,32,29,"FR_MHB_34000"
"FR-1-H_24_34_1622",243,"47:44","FR_HBCN_44200",24,26,-3,-2,-2,-3,0,-1,29,32,"FR_MHB_34000"
"FR-1-H_24_34_1622",244,"56:56","FR_MHB_34000",30,29,-2,1,1,2,0,1,32,29,"FR_MHB_34000"
"FR-1-H_24_34_1622",245,"57:51","FR_HBCN_44200",29,32,-1,-3,-3,-3,0,0,29,32,"FR_MHB_34000"
"FR-1-H_24_34_1623",246,"17:44","FR_PSGHB_75016",7,10,-4,-3,-3,-1,0,2,27,22,"FR_PSGHB_75016"
"FR-1-H_24_34_1623",247,"23:38","FR_USIHB_94200",11,11,-3,0,0,1,0,1,22,27,"FR_PSGHB_75016"
"FR-1-H_24_34_1623",248,"42:18","FR_USIHB_94200",15,19,-2,-4,-4,-5,0,-1,22,27,"FR_PSGHB_75016"
"FR-1-H_24_34_1623",249,"48:18","FR_USIHB_94200",17,22,-1,-5,-5,-4,0,1,22,27,"FR_PSGHB_75016"
"FR-1-H_24_35_1626",250,"13:37","FR_PAUC_13100",5,8,-1,-3,-3,-6,0,-3,27,27,"Egalité"
"FR-1-H_24_35_1626",251,"22:38","FR_USCHB_94000",14,8,-2,6,6,9,0,3,27,27,"Egalité"
"FR-1-H_24_35_1626",252,"38:17","FR_USCHB_94000",21,18,-5,3,3,2,0,-1,27,27,"Egalité"
"FR-1-H_24_35_1626",253,"52:36","FR_PAUC_13100",24,25,-1,-1,-1,-2,0,-1,27,27,"Egalité"
"FR-1-H_24_35_1626",254,"57:30","FR_PAUC_13100",25,27,-2,-2,-2,0,0,2,27,27,"Egalité"
"FR-1-H_24_35_1626",255,"58:37","FR_USCHB_94000",27,27,-2,0,0,0,0,0,27,27,"Egalité"
"FR-1-H_24_35_1627",256,"20:43","FR_PSGHB_75016",8,8,-2,0,0,1,0,1,26,18,"FR_PSGHB_75016"
"FR-1-H_24_35_1627",257,"23:44","FR_BHBPP_64140",8,10,1,-2,-2,-1,0,1,18,26,"FR_PSGHB_75016"
"FR-1-H_24_35_1627",258,"37:47","FR_BHBPP_64140",13,17,-4,-4,-4,-4,0,0,18,26,"FR_PSGHB_75016"
"FR-1-H_24_35_1627",259,"44:38","FR_PSGHB_75016",18,14,-1,4,4,5,0,1,26,18,"FR_PSGHB_75016"
"FR-1-H_24_35_1627",260,"53:51","FR_BHBPP_64140",16,23,-2,-7,-7,-7,0,0,18,26,"FR_PSGHB_75016"
"FR-1-H_24_35_1628",261,"17:30","FR_SAHB_80262",10,10,-1,0,0,3,0,3,36,33,"FR_SAHB_80262"
"FR-1-H_24_35_1628",262,"40:52","FR_CSMBHB_73000",24,29,-1,-5,-5,-6,0,-1,33,36,"FR_SAHB_80262"
"FR-1-H_24_35_1628",263,"48:56","FR_SAHB_80262",31,26,-1,5,5,3,0,-2,36,33,"FR_SAHB_80262"
"FR-1-H_24_35_1628",264,"56:13","FR_CSMBHB_73000",30,33,1,-3,-3,-2,0,1,33,36,"FR_SAHB_80262"
"FR-1-H_24_35_1628",265,"58:09","FR_SAHB_80262",34,32,-1,2,2,3,0,1,36,33,"FR_SAHB_80262"
"FR-1-H_24_35_1630",266,"21:52","FR_HBCN_44200",7,9,-3,-2,-2,-3,0,-1,24,24,"Egalité"
"FR-1-H_24_35_1630",267,"58:18","FR_HBCN_44200",24,23,1,1,1,1,0,0,24,24,"Egalité"
"FR-1-H_24_35_1631",268,"20:13","FR_USIHB_94200",7,12,-2,-5,-5,-4,0,1,22,31,"FR_FTHB_31000"
"FR-1-H_24_35_1631",269,"23:21","FR_FTHB_31000",14,10,-2,4,4,6,0,2,31,22,"FR_FTHB_31000"
"FR-1-H_24_35_1631",270,"36:40","FR_USIHB_94200",13,22,-2,-9,-9,-10,0,-1,22,31,"FR_FTHB_31000"
"FR-1-H_24_35_1631",271,"50:08","FR_FTHB_31000",26,17,1,9,9,12,0,3,31,22,"FR_FTHB_31000"
"FR-1-H_24_35_1631",272,"59:41","FR_USIHB_94200",22,31,3,-9,-9,-9,0,0,22,31,"FR_FTHB_31000"
"FR-1-H_24_36_1633",273,"12:01","FR_CRMHB_35510",6,6,-1,0,0,-3,0,-3,23,31,"FR_CSMBHB_73000"
"FR-1-H_24_36_1633",274,"27:05","FR_CSMBHB_73000",14,9,2,5,5,5,0,0,31,23,"FR_CSMBHB_73000"
"FR-1-H_24_36_1634",275,"17:48","FR_MHB_34000",8,12,-1,-4,-4,0,0,4,35,33,"FR_MHB_34000"
"FR-1-H_24_36_1634",276,"20:43","FR_USCHB_94000",12,12,-4,0,0,2,0,2,33,35,"FR_MHB_34000"
"FR-1-H_24_36_1634",277,"44:33","FR_USCHB_94000",21,25,-4,-4,-4,-5,0,-1,33,35,"FR_MHB_34000"
"FR-1-H_24_36_1634",278,"51:30","FR_MHB_34000",29,26,-2,3,3,1,0,-2,35,33,"FR_MHB_34000"
"FR-1-H_24_36_1634",279,"58:19","FR_USCHB_94000",31,34,-2,-3,-3,-2,0,1,33,35,"FR_MHB_34000"
"FR-1-H_24_36_1635",280,"04:37","FR_BHBPP_64140",0,4,-4,-4,-4,-3,0,1,22,37,"FR_DHBGL_59140"
"FR-1-H_24_36_1635",281,"22:55","FR_DHBGL_59140",14,7,-1,7,7,7,0,0,37,22,"FR_DHBGL_59140"
"FR-1-H_24_36_1635",282,"41:26","FR_BHBPP_64140",13,27,-3,-14,-14,-12,0,2,22,37,"FR_DHBGL_59140"
"FR-1-H_24_36_1635",283,"54:04","FR_BHBPP_64140",19,33,-3,-14,-14,-14,0,0,22,37,"FR_DHBGL_59140"
"FR-1-H_24_36_1636",284,"22:22","FR_TFHB_93290",10,10,1,0,0,0,0,0,26,25,"FR_TFHB_93290"
"FR-1-H_24_36_1636",285,"29:33","FR_USIHB_94200",13,12,2,1,1,1,0,0,25,26,"FR_TFHB_93290"
"FR-1-H_24_36_1636",286,"38:32","FR_TFHB_93290",14,17,-2,-3,-3,-1,0,2,26,25,"FR_TFHB_93290"
"FR-1-H_24_36_1636",287,"40:42","FR_USIHB_94200",17,16,-2,1,1,1,0,0,25,26,"FR_TFHB_93290"
"FR-1-H_24_36_1636",288,"57:57","FR_TFHB_93290",25,24,-1,1,1,1,0,0,26,25,"FR_TFHB_93290"
"FR-1-H_24_36_1636",289,"59:18","FR_USIHB_94200",25,26,1,-1,-1,-1,0,0,25,26,"FR_TFHB_93290"
"FR-1-H_24_36_1638",290,"05:15","FR_FTHB_31000",3,6,-3,-3,-3,-4,0,-1,31,32,"FR_SRVHB_83700"
"FR-1-H_24_36_1638",291,"36:02","FR_FTHB_31000",20,22,-3,-2,-2,-1,0,1,31,32,"FR_SRVHB_83700"
"FR-1-H_24_37_1640",292,"18:59","FR_PAUC_13100",7,10,-1,-3,-3,-1,0,2,23,31,"FR_DHBGL_59140"
"FR-1-H_24_37_1640",293,"23:37","FR_DHBGL_59140",12,11,-2,1,1,2,0,1,31,23,"FR_DHBGL_59140"
"FR-1-H_24_37_1640",294,"35:24","FR_PAUC_13100",14,18,-3,-4,-4,-6,0,-2,23,31,"FR_DHBGL_59140"
"FR-1-H_24_37_1640",295,"49:57","FR_PAUC_13100",19,26,-1,-7,-7,-5,0,2,23,31,"FR_DHBGL_59140"
"FR-1-H_24_37_1640",296,"53:39","FR_DHBGL_59140",26,21,-2,5,5,9,0,4,31,23,"FR_DHBGL_59140"
"FR-1-H_24_37_1641",297,"07:06","FR_USIHB_94200",1,5,-2,-4,-4,-4,0,0,25,26,"FR_CRMHB_35510"
"FR-1-H_24_37_1641",298,"18:39","FR_CRMHB_35510",8,6,-1,2,2,1,0,-1,26,25,"FR_CRMHB_35510"
"FR-1-H_24_37_1641",299,"39:28","FR_USIHB_94200",17,20,-1,-3,-3,-4,0,-1,25,26,"FR_CRMHB_35510"
"FR-1-H_24_37_1641",300,"45:22","FR_CRMHB_35510",23,21,-3,2,2,2,0,0,26,25,"FR_CRMHB_35510"
"FR-1-H_24_37_1641",301,"55:28","FR_USIHB_94200",25,26,-1,-1,-1,-1,0,0,25,26,"FR_CRMHB_35510"
"FR-1-H_24_37_1641",302,"58:49","FR_CRMHB_35510",26,25,0,1,1,1,0,0,26,25,"FR_CRMHB_35510"
"FR-1-H_24_37_1643",303,"16:52","FR_USCHB_94000",7,11,-3,-4,-4,-5,0,-1,32,39,"FR_HBCN_44200"
"FR-1-H_24_37_1643",304,"29:46","FR_HBCN_44200",20,13,-1,7,7,9,0,2,39,32,"FR_HBCN_44200"
"FR-1-H_24_37_1643",305,"42:43","FR_USCHB_94000",18,31,-2,-13,-13,-12,0,1,32,39,"FR_HBCN_44200"
"FR-1-H_24_37_1643",306,"51:37","FR_HBCN_44200",35,26,-2,9,9,7,0,-2,39,32,"FR_HBCN_44200"
"FR-1-H_24_37_1644",307,"05:57","FR_BHBPP_64140",1,6,-5,-5,-5,-4,0,1,25,31,"FR_SRVHB_83700"
"FR-1-H_24_37_1644",308,"31:30","FR_BHBPP_64140",10,22,-4,-12,-12,-12,0,0,25,31,"FR_SRVHB_83700"
"FR-1-H_24_37_1645",309,"14:27","FR_FTHB_31000",6,9,-2,-3,-3,-1,0,2,31,32,"FR_SAHB_80262"
"FR-1-H_24_37_1645",310,"22:36","FR_SAHB_80262",11,10,-1,1,1,3,0,2,32,31,"FR_SAHB_80262"
"FR-1-H_24_38_1647",311,"07:52","FR_BHBPP_64140",3,7,-3,-4,-4,-5,0,-1,21,30,"FR_PAUC_13100"
"FR-1-H_24_38_1647",312,"18:41","FR_PAUC_13100",13,6,2,7,7,8,0,1,30,21,"FR_PAUC_13100"
"FR-1-H_24_38_1647",313,"22:20","FR_BHBPP_64140",7,15,-2,-8,-8,-10,0,-2,21,30,"FR_PAUC_13100"
"FR-1-H_24_38_1647",314,"45:00","FR_PAUC_13100",23,16,1,7,7,7,0,0,30,21,"FR_PAUC_13100"
"FR-1-H_24_38_1647",315,"53:26","FR_BHBPP_64140",18,27,-1,-9,-9,-8,0,1,21,30,"FR_PAUC_13100"
"FR-1-H_24_38_1648",316,"25:38","FR_CSMBHB_73000",11,12,1,-1,-1,1,0,2,30,30,"Egalité"
"FR-1-H_24_38_1648",317,"29:09","FR_HBCN_44200",13,14,-1,-1,-1,-1,0,0,30,30,"Egalité"
"FR-1-H_24_38_1648",318,"50:50","FR_HBCN_44200",22,25,-1,-3,-3,-2,0,1,30,30,"Egalité"
"FR-1-H_24_38_1648",319,"57:26","FR_HBCN_44200",27,29,-1,-2,-2,-1,0,1,30,30,"Egalité"
"FR-1-H_24_38_1648",320,"59:26","FR_CSMBHB_73000",30,29,-1,1,1,0,0,-1,30,30,"Egalité"
"FR-1-H_24_38_1649",321,"29:04","FR_USCHB_94000",15,17,-1,-2,-2,-1,0,1,30,31,"FR_SRVHB_83700"
"FR-1-H_24_38_1649",322,"48:26","FR_USCHB_94000",24,28,-2,-4,-4,-2,0,2,30,31,"FR_SRVHB_83700"
"FR-1-H_24_38_1650",323,"05:59","FR_USIHB_94200",1,5,-4,-4,-4,-5,0,-1,22,38,"FR_DHBGL_59140"
"FR-1-H_24_38_1650",324,"39:55","FR_USIHB_94200",14,24,-3,-10,-10,-11,0,-1,22,38,"FR_DHBGL_59140"
"FR-1-H_24_38_1650",325,"45:16","FR_USIHB_94200",15,27,-2,-12,-12,-11,0,1,22,38,"FR_DHBGL_59140"
"FR-1-H_24_39_1654",326,"19:30","FR_PAUC_13100",8,9,-2,-1,-1,0,0,1,27,27,"Egalité"
"FR-1-H_24_39_1654",327,"25:59","FR_MHB_34000",11,12,-2,-1,-1,0,0,1,27,27,"Egalité"
"FR-1-H_24_39_1654",328,"39:55","FR_PAUC_13100",16,18,-3,-2,-2,-1,0,1,27,27,"Egalité"
"FR-1-H_24_39_1654",329,"48:05","FR_MHB_34000",21,22,-3,-1,-1,-2,0,-1,27,27,"Egalité"
"FR-1-H_24_39_1654",330,"59:08","FR_MHB_34000",26,27,-1,-1,-1,0,0,1,27,27,"Egalité"
"FR-1-H_24_39_1654",331,"59:30","FR_PAUC_13100",27,27,-1,0,0,0,0,0,27,27,"Egalité"
"FR-1-H_24_39_1655",332,"12:58","FR_BHBPP_64140",2,7,-4,-5,-5,-5,0,0,24,32,"FR_TFHB_93290"
"FR-1-H_24_39_1655",333,"19:37","FR_TFHB_93290",8,5,-2,3,3,5,0,2,32,24,"FR_TFHB_93290"
"FR-1-H_24_39_1655",334,"44:30","FR_BHBPP_64140",14,22,-4,-8,-8,-9,0,-1,24,32,"FR_TFHB_93290"
"FR-1-H_24_39_1657",335,"13:39","FR_CSMBHB_73000",4,7,-4,-3,-3,-2,0,1,21,30,"FR_USIHB_94200"
"FR-1-H_24_39_1657",336,"29:20","FR_USIHB_94200",14,11,-1,3,3,3,0,0,30,21,"FR_USIHB_94200"
"FR-1-H_24_39_1657",337,"43:48","FR_USIHB_94200",19,19,-1,0,0,3,0,3,30,21,"FR_USIHB_94200"
"FR-1-H_24_39_1657",338,"51:12","FR_CSMBHB_73000",20,24,-3,-4,-4,-8,0,-4,21,30,"FR_USIHB_94200"
"FR-1-H_24_39_1658",339,"22:01","FR_HBCN_44200",10,10,-1,0,0,3,0,3,25,28,"FR_DHBGL_59140"
"FR-1-H_24_39_1658",340,"25:28","FR_DHBGL_59140",10,13,-3,-3,-3,-2,0,1,28,25,"FR_DHBGL_59140"
"FR-1-H_24_39_1658",341,"44:35","FR_HBCN_44200",18,24,-2,-6,-6,-6,0,0,25,28,"FR_DHBGL_59140"
"FR-1-H_24_39_1659",342,"06:03","FR_PSGHB_75016",1,4,-2,-3,-3,-1,0,2,33,28,"FR_PSGHB_75016"
"FR-1-H_24_39_1659",343,"47:50","FR_PSGHB_75016",24,22,-4,2,2,3,0,1,33,28,"FR_PSGHB_75016"
"FR-1-H_24_39_1660",344,"18:09","FR_FTHB_31000",10,11,-1,-1,-1,1,0,2,34,31,"FR_FTHB_31000"
"FR-1-H_24_39_1660",345,"22:55","FR_FTHB_31000",13,12,1,1,1,-1,0,-2,34,31,"FR_FTHB_31000"
"FR-1-H_24_39_1660",346,"35:44","FR_FTHB_31000",19,20,-2,-1,-1,0,0,1,34,31,"FR_FTHB_31000"
"FR-1-H_24_39_1660",347,"51:59","FR_FTHB_31000",29,29,-1,0,0,1,0,1,34,31,"FR_FTHB_31000"
"FR-1-H_24_39_1660",348,"54:30","FR_USCHB_94000",30,31,-2,-1,-1,-4,0,-3,31,34,"FR_FTHB_31000"
"FR-1-H_24_40_1661",349,"13:18","FR_PAUC_13100",5,8,-1,-3,-3,-4,0,-1,30,32,"FR_CSMBHB_73000"
"FR-1-H_24_40_1661",350,"28:47","FR_CSMBHB_73000",15,12,-2,3,3,1,0,-2,32,30,"FR_CSMBHB_73000"
"FR-1-H_24_40_1661",351,"47:52","FR_PAUC_13100",23,27,-1,-4,-4,-2,0,2,30,32,"FR_CSMBHB_73000"
"FR-1-H_24_40_1661",352,"55:51","FR_PAUC_13100",27,30,-2,-3,-3,-2,0,1,30,32,"FR_CSMBHB_73000"
"FR-1-H_24_40_1661",353,"59:31","FR_CSMBHB_73000",32,30,-1,2,2,2,0,0,32,30,"FR_CSMBHB_73000"
"FR-1-H_24_40_1662",354,"08:30","FR_USCHB_94000",2,7,-3,-5,-5,-6,0,-1,28,35,"FR_PSGHB_75016"
"FR-1-H_24_40_1662",355,"25:21","FR_PSGHB_75016",16,10,1,6,6,9,0,3,35,28,"FR_PSGHB_75016"
"FR-1-H_24_40_1662",356,"39:32","FR_PSGHB_75016",24,17,-2,7,7,8,0,1,35,28,"FR_PSGHB_75016"
"FR-1-H_24_40_1662",357,"46:12","FR_USCHB_94000",20,30,-3,-10,-10,-8,0,2,28,35,"FR_PSGHB_75016"
"FR-1-H_24_40_1663",358,"09:29","FR_CRMHB_35510",1,3,-1,-2,-2,0,0,2,24,28,"FR_DHBGL_59140"
"FR-1-H_24_40_1663",359,"17:48","FR_DHBGL_59140",6,7,-2,-1,-1,-1,0,0,28,24,"FR_DHBGL_59140"
"FR-1-H_24_40_1663",360,"34:09","FR_CRMHB_35510",14,14,-3,0,0,-2,0,-2,24,28,"FR_DHBGL_59140"
"FR-1-H_24_40_1663",361,"50:02","FR_DHBGL_59140",23,19,-1,4,4,6,0,2,28,24,"FR_DHBGL_59140"
"FR-1-H_24_40_1665",362,"09:34","FR_FTHB_31000",2,4,-2,-2,-2,-3,0,-1,26,31,"FR_HBCN_44200"
"FR-1-H_24_40_1665",363,"22:56","FR_FTHB_31000",9,11,2,-2,-2,-2,0,0,26,31,"FR_HBCN_44200"
"FR-1-H_24_40_1665",364,"25:05","FR_HBCN_44200",11,9,0,2,2,3,0,1,31,26,"FR_HBCN_44200"
"FR-1-H_24_40_1665",365,"31:25","FR_FTHB_31000",11,16,-3,-5,-5,-2,0,3,26,31,"FR_HBCN_44200"
"FR-1-H_24_40_1665",366,"51:24","FR_HBCN_44200",26,24,-2,2,2,3,0,1,31,26,"FR_HBCN_44200"
"FR-1-H_24_40_1665",367,"55:38","FR_HBCN_44200",28,25,2,3,3,5,0,2,31,26,"FR_HBCN_44200"
"FR-1-H_24_40_1666",368,"18:02","FR_USIHB_94200",8,10,-3,-2,-2,-3,0,-1,24,27,"FR_SRVHB_83700"
"FR-1-H_24_40_1666",369,"51:24","FR_USIHB_94200",20,23,-3,-3,-3,-3,0,0,24,27,"FR_SRVHB_83700"
"FR-1-H_24_40_1666",370,"59:08","FR_USIHB_94200",23,26,-1,-3,-3,-3,0,0,24,27,"FR_SRVHB_83700"
"FR-1-H_24_41_1668",371,"19:51","FR_TFHB_93290",9,11,-2,-2,-2,-1,0,1,34,38,"FR_PAUC_13100"
"FR-1-H_24_41_1668",372,"24:55","FR_PAUC_13100",14,13,-1,1,1,1,0,0,38,34,"FR_PAUC_13100"
"FR-1-H_24_41_1668",373,"37:28","FR_TFHB_93290",20,24,-2,-4,-4,-3,0,1,34,38,"FR_PAUC_13100"
"FR-1-H_24_41_1668",374,"41:28","FR_PAUC_13100",25,22,-2,3,3,3,0,0,38,34,"FR_PAUC_13100"
"FR-1-H_24_41_1668",375,"50:52","FR_TFHB_93290",27,31,-2,-4,-4,-3,0,1,34,38,"FR_PAUC_13100"
"FR-1-H_24_41_1669",376,"15:50","FR_CRMHB_35510",7,10,-1,-3,-3,-5,0,-2,28,37,"FR_MHB_34000"
"FR-1-H_24_41_1669",377,"22:08","FR_MHB_34000",13,9,-1,4,4,5,0,1,37,28,"FR_MHB_34000"
"FR-1-H_24_41_1669",378,"38:56","FR_CRMHB_35510",17,26,-1,-9,-9,-9,0,0,28,37,"FR_MHB_34000"
"FR-1-H_24_41_1669",379,"47:48","FR_MHB_34000",29,23,-2,6,6,6,0,0,37,28,"FR_MHB_34000"
"FR-1-H_24_41_1670",380,"15:41","FR_BHBPP_64140",4,7,-3,-3,-3,-3,0,0,26,34,"FR_USCHB_94000"
"FR-1-H_24_41_1670",381,"28:05","FR_USCHB_94000",15,10,2,5,5,8,0,3,34,26,"FR_USCHB_94000"
"FR-1-H_24_41_1670",382,"45:34","FR_BHBPP_64140",18,26,-2,-8,-8,-7,0,1,26,34,"FR_USCHB_94000"
"FR-1-H_24_41_1670",383,"57:06","FR_BHBPP_64140",24,31,2,-7,-7,-8,0,-1,26,34,"FR_USCHB_94000"
"FR-1-H_24_41_1671",384,"13:38","FR_FTHB_31000",9,9,-1,0,0,0,0,0,31,33,"FR_USIHB_94200"
"FR-1-H_24_41_1671",385,"19:30","FR_USIHB_94200",11,13,-2,-2,-2,2,0,4,33,31,"FR_USIHB_94200"
"FR-1-H_24_41_1671",386,"48:07","FR_USIHB_94200",24,25,-2,-1,-1,1,0,2,33,31,"FR_USIHB_94200"
"FR-1-H_24_41_1671",387,"50:46","FR_FTHB_31000",26,27,-2,-1,-1,-2,0,-1,31,33,"FR_USIHB_94200"
"FR-1-H_24_41_1672",388,"23:19","FR_PSGHB_75016",14,12,-1,2,2,2,0,0,30,25,"FR_PSGHB_75016"
"FR-1-H_24_41_1672",389,"24:58","FR_DHBGL_59140",12,14,0,-2,-2,-1,0,1,25,30,"FR_PSGHB_75016"
"FR-1-H_24_41_1672",390,"35:19","FR_DHBGL_59140",15,20,-4,-5,-5,-4,0,1,25,30,"FR_PSGHB_75016"
"FR-1-H_24_41_1672",391,"46:54","FR_DHBGL_59140",20,25,-2,-5,-5,-5,0,0,25,30,"FR_PSGHB_75016"
"FR-1-H_24_41_1672",392,"57:58","FR_PSGHB_75016",28,25,-3,3,3,5,0,2,30,25,"FR_PSGHB_75016"
"FR-1-H_24_41_1673",393,"12:16","FR_HBCN_44200",7,3,2,4,4,4,0,0,31,24,"FR_HBCN_44200"
"FR-1-H_24_41_1673",394,"22:46","FR_HBCN_44200",11,9,-1,2,2,-1,0,-3,31,24,"FR_HBCN_44200"
"FR-1-H_24_41_1673",395,"46:16","FR_HBCN_44200",25,19,-1,6,6,5,0,-1,31,24,"FR_HBCN_44200"
"FR-1-H_24_41_1673",396,"53:36","FR_HBCN_44200",26,22,-1,4,4,7,0,3,31,24,"FR_HBCN_44200"
"FR-1-H_24_41_1674",397,"25:04","FR_SAHB_80262",11,11,1,0,0,0,0,0,25,30,"FR_CSMBHB_73000"
"FR-1-H_24_41_1674",398,"52:02","FR_SAHB_80262",22,26,-1,-4,-4,-5,0,-1,25,30,"FR_CSMBHB_73000"
"FR-1-H_24_41_1674",399,"54:39","FR_CSMBHB_73000",27,22,1,5,5,5,0,0,30,25,"FR_CSMBHB_73000"
"FR-1-H_24_42_1675",400,"05:49","FR_BHBPP_64140",0,4,2,-4,-4,-3,0,1,24,38,"FR_SAHB_80262"
"FR-1-H_24_42_1675",401,"19:15","FR_SAHB_80262",13,8,-1,5,5,6,0,1,38,24,"FR_SAHB_80262"
